time,snowfall (cm),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2021-11-20T03:00,0.00,24.1,10.6,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T04:00,0.00,24.1,10.5,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T05:00,0.00,23.0,10.2,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T06:00,0.00,21.6,9.9,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T07:00,0.00,19.1,9.7,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T08:00,0.00,19.4,9.5,0.268,8.0,3.0,5.0,40.7,42.6,19.6,7.4,12.3,84.4,104.6
2021-11-20T09:00,0.00,22.3,10.1,0.268,111.0,70.0,41.0,454.5,215.8,165.2,104.2,61.0,454.5,321.2
2021-11-20T10:00,0.00,22.7,11.3,0.267,252.0,190.0,62.0,646.4,411.8,302.5,228.1,74.4,646.4,494.4
2021-11-20T11:00,0.00,24.5,12.7,0.266,367.0,292.0,75.0,732.8,558.4,402.6,320.3,82.3,732.8,612.5
2021-11-20T12:00,0.00,25.9,13.4,0.266,426.0,328.0,98.0,712.2,645.4,440.6,339.2,101.4,712.2,667.5
2021-11-20T13:00,0.00,28.4,14.4,0.265,426.0,305.0,121.0,640.8,667.0,418.6,299.7,118.9,640.8,655.4
2021-11-20T14:00,0.00,28.8,15.1,0.264,410.0,315.0,95.0,710.1,621.6,380.8,292.5,88.2,710.1,577.3
2021-11-20T15:00,0.00,27.7,15.4,0.263,329.0,253.0,76.0,691.9,512.4,281.4,216.4,65.0,691.9,438.3
2021-11-20T16:00,0.00,24.1,15.1,0.262,198.0,132.0,66.0,533.3,346.9,141.6,94.4,47.2,533.3,248.0
2021-11-20T17:00,0.00,14.4,14.2,0.262,61.0,31.0,30.0,246.8,136.2,8.6,4.4,4.3,50.4,19.3
2021-11-20T18:00,0.00,15.1,12.9,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T19:00,0.00,14.4,12.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T20:00,0.00,12.6,11.4,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T21:00,0.00,11.9,10.8,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T22:00,0.00,10.8,10.3,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20T23:00,0.00,9.7,9.9,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T00:00,0.00,9.0,10.7,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T01:00,0.00,11.5,10.5,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T02:00,0.00,7.2,10.2,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T03:00,0.00,8.6,9.7,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T04:00,0.00,8.3,9.3,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T05:00,0.00,8.6,8.8,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T06:00,0.00,9.4,8.5,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T07:00,0.00,8.3,8.2,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T08:00,0.00,7.9,8.0,0.265,7.0,2.0,5.0,27.8,40.2,17.4,5.0,12.4,57.0,99.7
2021-11-21T09:00,0.00,9.0,8.8,0.265,104.0,58.0,46.0,383.5,210.9,155.9,87.0,69.0,385.5,316.3
2021-11-21T10:00,0.00,10.4,10.4,0.265,249.0,186.0,63.0,640.7,407.0,299.5,223.8,75.8,640.7,489.5
2021-11-21T11:00,0.00,10.8,12.1,0.264,369.0,301.0,68.0,762.3,553.6,405.2,330.5,74.7,762.2,607.8
2021-11-21T12:00,0.00,12.6,13.2,0.266,442.0,370.0,72.0,809.5,640.7,457.3,382.8,74.5,809.5,662.9
2021-11-21T13:00,0.00,12.6,14.5,0.264,458.0,382.0,76.0,808.2,662.6,450.1,375.4,74.7,808.2,651.2
2021-11-21T14:00,0.00,13.7,15.3,0.263,420.0,347.0,73.0,787.7,617.5,390.0,322.2,67.8,787.7,573.4
2021-11-21T15:00,0.00,14.0,15.5,0.263,310.0,236.0,74.0,650.4,508.7,264.9,201.7,63.2,650.4,434.8
2021-11-21T16:00,0.00,15.8,15.2,0.262,200.0,144.0,56.0,587.7,343.5,142.5,102.6,39.9,587.7,244.8
2021-11-21T17:00,0.00,15.5,14.3,0.262,58.0,32.0,26.0,257.2,133.2,7.2,4.0,3.2,45.5,16.5
2021-11-21T18:00,0.00,12.6,13.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T19:00,0.00,11.5,11.9,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T20:00,0.00,15.5,11.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T21:00,0.00,14.8,10.4,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T22:00,0.00,14.8,9.8,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21T23:00,0.00,13.7,9.3,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T00:00,0.00,13.7,9.7,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T01:00,0.00,17.3,9.1,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T02:00,0.00,20.5,8.8,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T03:00,0.00,21.2,8.6,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T04:00,0.00,19.1,8.4,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T05:00,0.00,19.1,8.1,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T06:00,0.00,23.8,7.8,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T07:00,0.00,25.2,7.7,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T08:00,0.00,27.0,7.5,0.268,7.0,3.0,4.0,42.7,37.8,17.6,7.5,10.1,86.6,95.0
2021-11-22T09:00,0.00,31.7,8.0,0.268,112.0,73.0,39.0,488.6,206.1,169.2,110.3,58.9,496.6,311.5
2021-11-22T10:00,0.00,31.7,9.0,0.268,261.0,202.0,59.0,704.4,402.2,314.6,243.5,71.1,704.4,484.8
2021-11-22T11:00,0.00,31.7,10.2,0.267,378.0,307.0,71.0,784.4,548.9,415.4,337.4,78.0,784.4,603.2
2021-11-22T12:00,0.00,32.4,11.3,0.265,447.0,365.0,82.0,804.5,636.2,462.7,377.8,84.9,804.5,658.5
2021-11-22T13:00,0.00,39.2,12.0,0.264,456.0,365.0,91.0,777.6,658.3,448.2,358.8,89.4,777.6,647.1
2021-11-22T14:00,0.00,41.0,12.3,0.263,397.0,294.0,103.0,671.9,613.6,368.5,272.9,95.6,671.9,569.6
2021-11-22T15:00,0.00,41.4,12.0,0.262,223.0,83.0,140.0,230.4,505.2,190.4,70.9,119.6,230.4,431.4
2021-11-22T16:00,0.00,34.9,11.6,0.262,179.0,102.0,77.0,420.3,340.3,127.2,72.5,54.7,420.3,241.8
2021-11-22T17:00,0.00,29.2,10.8,0.261,60.0,33.0,27.0,267.6,130.4,6.4,3.5,2.9,40.3,13.9
2021-11-22T18:00,0.00,22.7,9.9,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T19:00,0.00,19.1,9.1,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T20:00,0.00,19.1,8.5,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T21:00,0.00,20.2,8.1,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T22:00,0.00,20.2,7.7,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22T23:00,0.00,19.4,7.4,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T00:00,0.00,20.9,7.9,0.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T01:00,0.00,22.7,7.6,0.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T02:00,0.00,21.6,7.4,0.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T03:00,0.00,20.9,7.2,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T04:00,0.00,21.2,7.2,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T05:00,0.00,21.6,7.4,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T06:00,0.00,19.8,7.3,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T07:00,0.00,18.4,7.3,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T08:00,0.00,18.4,7.2,0.261,5.0,1.0,4.0,14.6,35.4,12.8,2.6,10.2,29.3,90.3
2021-11-23T09:00,0.00,23.4,7.8,0.261,76.0,26.0,50.0,176.1,201.4,115.7,39.6,76.1,181.1,306.7
2021-11-23T10:00,0.00,23.8,8.9,0.261,204.0,98.0,106.0,345.9,397.5,246.4,118.4,128.0,345.9,480.1
2021-11-23T11:00,0.00,25.6,10.1,0.260,332.0,214.0,118.0,551.6,544.3,365.2,235.4,129.8,551.6,598.7
2021-11-23T12:00,0.00,23.8,11.2,0.260,427.0,332.0,95.0,737.2,631.9,442.1,343.8,98.4,737.2,654.3
2021-11-23T13:00,0.00,27.0,12.1,0.259,399.0,289.0,110.0,619.8,654.2,392.2,284.1,108.1,619.8,643.1
2021-11-23T14:00,0.00,24.5,12.8,0.258,389.0,305.0,84.0,701.7,609.9,361.0,283.1,78.0,701.7,566.0
2021-11-23T15:00,0.00,25.9,13.1,0.257,334.0,266.0,68.0,743.7,501.8,285.0,227.0,58.0,743.7,428.2
2021-11-23T16:00,0.00,27.0,12.8,0.256,200.0,144.0,56.0,598.9,337.3,141.7,102.0,39.7,598.9,239.0
2021-11-23T17:00,0.00,23.8,12.0,0.256,59.0,36.0,23.0,294.5,127.8,5.3,3.2,2.1,36.9,11.4
2021-11-23T18:00,0.00,20.5,10.9,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T19:00,0.00,21.2,10.1,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T20:00,0.00,20.9,9.5,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T21:00,0.00,20.9,8.9,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T22:00,0.00,19.4,8.4,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23T23:00,0.00,16.2,7.8,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T00:00,0.00,15.5,7.8,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T01:00,0.00,14.0,7.4,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T02:00,0.00,14.0,7.0,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T03:00,0.00,14.4,6.7,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T04:00,0.00,14.0,6.4,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T05:00,0.00,14.0,6.1,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T06:00,0.00,13.7,5.7,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T07:00,0.00,13.3,5.3,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T08:00,0.00,13.7,5.1,0.257,6.0,2.0,4.0,29.9,33.1,15.6,5.2,10.4,59.5,85.8
2021-11-24T09:00,0.00,19.4,5.9,0.257,102.0,64.0,38.0,438.8,196.9,156.6,98.2,58.3,456.3,302.2
2021-11-24T10:00,0.00,19.8,7.3,0.257,235.0,165.0,70.0,589.4,392.9,284.5,199.7,84.7,589.4,475.6
2021-11-24T11:00,0.00,22.0,8.7,0.257,272.0,155.0,117.0,403.0,539.8,299.5,170.6,128.8,403.0,594.3
2021-11-24T12:00,0.00,30.2,9.5,0.258,257.0,59.0,198.0,131.9,627.6,266.2,61.1,205.1,131.9,650.2
2021-11-24T13:00,0.00,39.6,10.3,0.258,227.0,41.0,186.0,88.5,650.3,223.2,40.3,182.9,88.5,639.4
2021-11-24T14:00,0.00,41.8,11.0,0.257,235.0,91.0,144.0,210.7,606.3,218.1,84.5,133.6,210.7,562.6
2021-11-24T15:00,0.00,43.2,11.5,0.256,250.0,142.0,108.0,399.7,498.6,213.2,121.1,92.1,399.7,425.2
2021-11-24T16:00,0.00,41.0,11.5,0.256,144.0,68.0,76.0,285.3,334.5,101.8,48.1,53.7,285.3,236.4
2021-11-24T17:00,0.00,37.1,11.0,0.256,49.0,20.0,29.0,164.9,125.3,3.6,1.5,2.1,16.7,9.1
2021-11-24T18:00,0.00,30.2,10.4,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T19:00,0.00,25.2,9.8,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T20:00,0.00,29.9,9.3,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T21:00,0.00,31.0,8.9,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T22:00,0.00,29.5,8.5,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24T23:00,0.00,28.1,8.1,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T00:00,0.00,21.6,8.7,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T01:00,0.00,19.1,8.1,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T02:00,0.00,16.9,7.5,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T03:00,0.00,14.8,6.9,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T04:00,0.00,13.0,6.3,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T05:00,0.00,7.2,5.8,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T06:00,0.00,8.3,5.6,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T07:00,0.00,8.3,5.6,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T08:00,0.00,7.6,5.7,0.273,2.0,0.0,2.0,0.0,30.8,5.3,0.0,5.3,0.0,81.2
2021-11-25T09:00,0.00,10.8,6.1,0.284,24.0,0.0,24.0,0.0,192.3,37.1,0.0,37.1,0.0,297.6
2021-11-25T10:00,0.00,10.8,7.0,0.287,119.0,9.0,110.0,32.5,388.4,144.4,10.9,133.4,32.5,471.1
2021-11-25T11:00,0.00,9.7,8.2,0.287,226.0,43.0,183.0,112.7,535.5,249.0,47.4,201.7,112.7,590.0
2021-11-25T12:00,0.00,18.0,9.5,0.288,348.0,177.0,171.0,398.6,623.5,360.7,183.4,177.2,398.6,646.2
2021-11-25T13:00,0.00,13.0,10.7,0.287,350.0,188.0,162.0,408.3,646.4,344.2,184.9,159.3,408.3,635.7
2021-11-25T14:00,0.00,16.6,11.5,0.286,374.0,277.0,97.0,645.2,602.8,347.0,257.0,90.0,645.2,559.3
2021-11-25T15:00,0.00,17.6,11.9,0.285,309.0,238.0,71.0,674.4,495.5,263.4,202.9,60.5,674.4,422.3
2021-11-25T16:00,0.00,20.5,11.7,0.285,183.0,125.0,58.0,528.9,331.9,129.0,88.1,40.9,528.9,233.9
2021-11-25T17:00,0.00,24.8,10.9,0.284,53.0,30.0,23.0,249.3,123.0,3.0,1.7,1.3,19.6,7.0
2021-11-25T18:00,0.00,24.5,10.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T19:00,0.00,25.9,9.3,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T20:00,0.00,31.0,8.8,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T21:00,0.00,31.3,8.5,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T22:00,0.00,29.9,8.1,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25T23:00,0.00,28.1,7.7,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T00:00,0.00,24.1,7.9,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T01:00,0.00,27.4,7.6,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T02:00,0.00,23.8,7.4,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T03:00,0.00,22.0,7.1,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T04:00,0.00,20.9,7.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T05:00,0.00,20.9,6.6,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T06:00,0.00,18.7,6.3,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T07:00,0.00,18.7,6.1,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T08:00,0.00,15.1,5.7,0.283,4.0,1.0,3.0,15.7,28.5,10.8,2.7,8.1,30.9,76.7
2021-11-26T09:00,0.00,18.4,6.3,0.282,98.0,61.0,37.0,428.4,187.8,153.0,95.2,57.7,456.2,293.1
2021-11-26T10:00,0.00,23.4,7.5,0.282,245.0,187.0,58.0,684.1,383.9,297.8,227.3,70.5,684.1,466.7
2021-11-26T11:00,0.00,26.6,8.8,0.281,362.0,294.0,68.0,777.4,531.1,399.3,324.3,75.0,777.4,585.8
2021-11-26T12:00,0.00,32.4,10.1,0.280,428.0,353.0,75.0,800.4,619.4,443.8,366.0,77.8,800.4,642.2
2021-11-26T13:00,0.00,36.7,10.8,0.278,410.0,305.0,105.0,666.5,642.7,403.3,300.0,103.3,666.5,632.1
2021-11-26T14:00,0.00,39.6,11.2,0.277,365.0,266.0,99.0,623.3,599.4,338.7,246.8,91.9,623.3,556.2
2021-11-26T15:00,0.00,37.1,11.1,0.276,191.0,104.0,87.0,296.6,492.5,162.7,88.6,74.1,296.6,419.6
2021-11-26T16:00,0.00,29.9,10.8,0.276,134.0,67.0,67.0,285.7,329.3,94.2,47.1,47.1,285.7,231.6
2021-11-26T17:00,0.00,26.6,10.3,0.276,25.0,7.0,18.0,58.6,120.9,1.0,0.3,0.8,3.4,5.1
2021-11-26T18:00,0.00,22.0,9.5,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T19:00,0.00,16.6,9.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T20:00,0.00,12.6,8.4,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T21:00,0.00,12.6,7.9,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T22:00,0.00,12.6,7.6,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26T23:00,0.00,12.2,7.6,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T00:00,0.00,8.6,7.6,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T01:00,0.00,10.4,7.7,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T02:00,0.00,11.9,7.9,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T03:00,0.00,11.2,8.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T04:00,0.00,19.4,8.0,0.300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T05:00,0.00,22.3,7.9,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T06:00,0.00,23.4,7.9,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T07:00,0.00,27.7,7.6,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T08:00,0.00,30.2,7.4,0.301,3.0,1.0,2.0,16.1,26.2,8.3,2.8,5.5,31.6,72.2
2021-11-27T09:00,0.00,36.4,7.6,0.300,87.0,47.0,40.0,334.1,183.3,137.0,74.0,63.0,360.3,288.6
2021-11-27T10:00,0.00,39.6,8.3,0.300,219.0,145.0,74.0,536.8,379.5,266.8,176.7,90.2,536.8,462.4
2021-11-27T11:00,0.00,43.9,9.1,0.299,318.0,232.0,86.0,618.7,526.9,351.1,256.1,94.9,618.7,581.7
2021-11-27T12:00,0.00,46.1,9.8,0.279,425.0,345.0,80.0,787.6,615.4,440.9,357.9,83.0,787.6,638.4
2021-11-27T13:00,0.00,45.0,10.5,0.278,411.0,319.0,92.0,701.3,639.1,404.3,313.8,90.5,701.3,628.7
2021-11-27T14:00,0.00,50.8,10.7,0.278,377.0,279.0,98.0,657.5,596.2,349.8,258.9,90.9,657.5,553.2
2021-11-27T15:00,0.00,46.4,10.7,0.278,294.0,222.0,72.0,636.9,489.7,250.3,189.0,61.3,636.9,417.0
2021-11-27T16:00,0.00,45.0,10.3,0.277,189.0,134.0,55.0,575.9,327.0,132.6,94.0,38.6,575.9,229.4
2021-11-27T17:00,0.00,42.5,9.6,0.276,57.0,34.0,23.0,286.6,118.9,1.6,0.9,0.6,10.7,3.3
2021-11-27T18:00,0.00,35.3,8.8,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T19:00,0.00,34.2,8.2,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T20:00,0.00,33.1,7.7,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T21:00,0.00,28.1,7.2,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T22:00,0.00,23.4,6.8,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27T23:00,0.00,19.1,6.2,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T00:00,0.00,17.3,5.9,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T01:00,0.00,17.6,5.6,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T02:00,0.00,15.5,5.2,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T03:00,0.00,16.9,4.7,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T04:00,0.00,16.6,4.3,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T05:00,0.00,14.4,3.9,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T06:00,0.00,13.3,3.5,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T07:00,0.00,9.4,3.2,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28T08:00,0.00,8.6,3.1,0.274,3.0,1.0,2.0,16.5,23.9,8.5,2.8,5.7,32.5,67.8
2021-11-28T09:00,0.00,11.2,3.8,0.274,88.0,48.0,40.0,345.3,178.8,139.8,76.3,63.6,377.2,284.2
2021-11-28T10:00,0.00,11.9,5.3,0.274,225.0,151.0,74.0,565.7,375.1,274.8,184.4,90.4,565.7,458.1
2021-11-28T11:00,0.00,13.3,6.9,0.273,337.0,243.0,94.0,653.4,522.7,372.4,268.5,103.9,653.4,577.6
2021-11-28T12:00,0.00,15.8,6.8,0.271,221.0,54.0,167.0,124.1,611.5,229.4,56.0,173.3,124.1,634.7
2021-11-28T13:00,0.00,15.8,7.1,0.272,72.0,0.0,72.0,0.0,635.5,70.8,0.0,70.8,0.0,625.4
2021-11-28T14:00,0.00,17.6,7.7,0.276,122.0,3.0,119.0,7.1,593.1,113.2,2.8,110.4,7.1,550.3
2021-11-28T15:00,0.00,16.2,7.7,0.285,33.0,0.0,33.0,0.0,487.1,28.1,0.0,28.1,0.0,414.5
